audio_path,language,reference,hypothesis,latency_s
data/raw/fleurs_subset/fr_018.wav,fr,les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la terre s'est formée puisque des comètes sont entrées en collision avec elle il y a longtemps," Les scientifiques espèrent comprendre comment les planètes se forment et plus particulièrement comment la Terre s'est formée, puisque les comètes sont entrées en collision avec elle il y a longtemps.",1.95203243800006
data/raw/fleurs_subset/fr_019.wav,fr,l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes, L'île de Hong Kong donne son nom au territoire de Hong Kong et représente le principal centre d'intérêt pour de nombreux touristes.,1.1955286930000284
data/raw/fleurs_subset/fr_020.wav,fr,des éléments comme le calcium et le potassium sont considérés comme des métaux bien sûr il y a aussi des métaux comme l'argent et l'or," Des éléments comme le calcium et le potassium sont considérés comme des métaux. Bien sûr, il y a aussi des métaux comme l'argent et l'or.",1.328138742999954
data/raw/fleurs_subset/fr_021.wav,fr,le chocolat chaud est conforme aux normes belges les jus de fruits sont chers mais excellents, Le chocolat chaud est conforme aux normes belges. Les jus de fruits sont chers mais excellents.,0.8988563139999997
data/raw/fleurs_subset/fr_022.wav,fr,danielle lantagne experte de l'onu sur la maladie a déclaré que l'épidémie avait probablement été causée par les casques bleus," Daniel Lantagne, expert de l'ONU sur la maladie, a déclaré que l'épidémie avait probablement été causée par les casques bleus.",1.3431900369999994
data/raw/fleurs_subset/fr_023.wav,fr,en outre il existe de nombreux petits chats y compris les chats de compagnie en liberté qui mangent les petites proies bien plus nombreuses comme les insectes les rongeurs les lézards et les oiseaux," En outre, il existe de nombreux petits chats, y compris les chats de compagnie en liberté, qui mangent les petites proies, bien plus nombreuses, comme les insectes, les rongeurs, les lézards et les oiseaux.",1.8781897720000416
data/raw/fleurs_subset/fr_024.wav,fr,martelly a intronisé hier un nouveau conseil électoral provisoire cep composé de neuf membres, Martelly a intronisé hier un nouveau conseil électoral provisoire CEP composé de 9 membres.,0.9682154429999628
data/raw/fleurs_subset/fr_025.wav,fr,la tempête subtropicale jerry 10e tempête de la saison des ouragans à porter un nom est apparue ce jour dans l'océan atlantique," La tempête subtropicale Géry, dixième tempête de la saison des ouragans à porter un nom, est apparue ce jour dans l'océan Atlantique.",1.5127445800000032
data/raw/fleurs_subset/fr_026.wav,fr,les plantes revêtent leur plus belle apparence lorsqu'elles se trouvent dans un environnement naturel alors résistez à la tentation d'en retirer ne serait-ce qu'« une seule »," Les plantes revêtent leurs plus belles apparences lorsqu'elles se trouvent dans un environnement naturel, alors résister à la tentation d'en retirer ne serait-ce qu'une seule.",1.766920138000046
data/raw/fleurs_subset/fr_027.wav,fr,bien que goma soit raisonnablement sûre toute visite à l'extérieur de goma doit faire l'objet de recherches pour comprendre l'état des combats qui persistent dans la province du nord-kivu," Bien que Goma soit raisonnablement sûr, toute visite à l'extérieur de Goma doit faire l'objet de recherches pour comprendre l'état des combats qui persistent dans la province du Nord Kivu.",2.102274674
data/raw/fleurs_subset/fr_028.wav,fr,en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui," En 1976, 30% du Machu Picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui.",1.0551944070000443
data/raw/fleurs_subset/fr_029.wav,fr,les porcs sont porteurs de la maladie qui est ensuite transmise à l'homme par les moustiques," Les porcs sont porteurs de la maladie, qui est ensuite transmise à l'homme par les moustiques.",0.9625445599999694
data/raw/fleurs_subset/fr_030.wav,fr,le parc national des lacs de plitvice est densément boisé principalement de hêtres d'épicéas et de sapins et présente un mélange de végétation alpine et méditerranéenne," Le parc national des lacs de Plitvice est densément boisé, principalement des hêtres, des épicéas et des sapins, et présente un mélange de végétation alpine et méditerranéenne.",1.808364648999941
data/raw/fleurs_subset/fr_031.wav,fr,aux femmes il est recommandé à toute femme qui voyage de dire qu'elle est mariée quel que soit son état civil," Aux femmes, il est recommandé à toute femme qui voyage de dire qu'elle est mariée, quel que soit son état civil.",1.129333330999998
data/raw/fleurs_subset/fr_032.wav,fr,« il [wales] nous a carrément menti dès le départ. tout d'abord en prétextant des raison légales puis en faisant semblant de nous écouter jusqu'à ce qu'il ait supprimé son œuvre. »," Il, Wales, nous a carrément menti dès le départ, tout d'abord en protestant des raisons légales, puis en faisant semblant de nous accouter jusqu'à ce qu'il ait supprimé son œuvre.",1.8763824530000195
data/raw/fleurs_subset/fr_033.wav,fr,un curry est un plat à base d'herbes et d'épices accompagné de viande ou de légumes, Un curry est un plat à base d'herbes et d'épices accompagné de viande ou de légumes.,1.023017655999979
data/raw/fleurs_subset/fr_034.wav,fr,il a également gravé des billets de banque pour de nombreux pays parmi les exemples récents de son travail on peut citer les portraits du premier ministre au recto des nouveaux billets canadiens de 5 et 100 dollars," Il a également gravé des billets de banque pour de nombreux pays. Parmi les exemples récents de son travail, on peut citer les portraits du Premier ministre au recto des nouveaux billets canadiens de 5 et 100 dollars.",1.8344890390000048
data/raw/fleurs_subset/fr_035.wav,fr,entre chaque dynastie il y a également eu un âge instable de provinces divisées la plus connue de ces périodes est l'époque des trois royaumes qui s'est déroulée pendant 60 ans entre la dynastie han et la dynastie jin, entre chaque dynastie il y a également eu un âge instable de province divisée la plus connue de ces périodes est l'époque des trois royaumes qui s'est déroulée pendant soixante ans entre la dynastie han et la dynastie jine,2.69918928900006
data/raw/fleurs_subset/fr_036.wav,fr,plusieurs grands écrans de télévision ont été installés à différents endroits à rome pour permettre aux gens de regarder la cérémonie, Plusieurs grands écrans de télévision ont été installés à différents endroits à Rome pour permettre aux gens de regarder la Céa Amani.,1.1720085609999842
data/raw/fleurs_subset/fr_037.wav,fr,bien que ce stéréotype soit souvent inexact la meilleure façon de s'entendre à paris reste de se comporter au mieux d'agir comme quelqu'un de bien élevé cela facilitera considérablement vos déplacements," Bien que ce stéréotype soit inexact, la meilleure façon de s'entendre à Paris reste de se comporter au mieux, d'agir comme quelqu'un de bien élevé. Cela facilitera considérablement vos déplacements.",1.7865828080000483
data/raw/fleurs_subset/fr_038.wav,fr,les courants d'arrachement sont les courants qui reviennent des vagues qui se brisent sur la plage souvent sur un écueil ou équivalent," Les courants d'arrachement sont les courants qui reviennent des vagues qui se brisent sur la plage, souvent sur un écueil ou équivalent.",1.339643950999971
data/raw/fleurs_subset/fr_039.wav,fr,l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes," L'île de Hong Kong donne son nom au territoire de Hong Kong, qui représente le principal centre d'intérêt pour de nombreux touristes.",1.1887116909999804
data/raw/fleurs_subset/fr_040.wav,fr,ces théories examinent ce qui pousse certaines personnes à vouloir les choses qu'elles font et ce qui dans leur environnement les pousse à faire ou à ne pas faire certaines choses," Cette théorie examine ce qui pousse certaines personnes à vouloir les choses qu'elles font et ce qui, dans leur environnement, les pousse à faire ou à ne pas faire certaines choses.",1.4610618149999937
data/raw/fleurs_subset/fr_041.wav,fr,le satellite a été envoyé dans l'espace par une fusée les scientifiques utilisent des télescopes dans l'espace parce que l'atmosphère terrestre déforme une partie de notre lumière et de notre vision, Le satellite a été envoyé dans l'espace par une fusée. Les scientifiques utilisent des télescopes dans l'espace parce que l'atmosphère terrestre déforme une partie de notre lumière et de notre vision.,1.735346390000018
data/raw/fleurs_subset/fr_042.wav,fr,de même que les hommes doivent porter un pantalon couvrant les genoux, De même que les hommes doivent porter un pantalon couvrant les genoux.,0.785498490000009
data/raw/fleurs_subset/fr_043.wav,fr,parmi les autres nominations figurent celles du meilleur film du meilleur réalisateur de la meilleure cinématographie des meilleurs costumes du meilleur montage de la meilleure musique originale des meilleurs décors du meilleur montage sonore du meilleur mixage et du meilleur scénario original," Parmi les autres nominations figurent celles du meilleur film, du meilleur réalisateur, de la meilleure cinématographie, des meilleurs costumes, du meilleur montage, de la meilleure musique originale, des meilleurs décors, du meilleur montage sonore, du meilleur mixage et du meilleur scénario original.",2.820039020999957
data/raw/fleurs_subset/fr_044.wav,fr,une bombe a explosé devant le bureau du gouverneur général, Une bombe a exposé devant le bureau du gouverneur général.,0.6561937889999854
data/raw/fleurs_subset/fr_045.wav,fr,rolando mendoza tira avec son fusil m16 sur les touristes, Rolando Mendoza tira avec son fusil MCS sur les touristes.,0.7647660680000854
data/raw/fleurs_subset/fr_046.wav,fr,« ce n'est pas un au revoir. c'est une page qui se tourne et une autre qui s'ouvre. »," Ce n'est pas un au revoir, c'est une page qui se tourne et une autre qui s'ouvre.",1.006487102000051
data/raw/fleurs_subset/fr_047.wav,fr,si vous voulez participer de près à l'événement musical vous allez devoir arriver tôt pour trouver un aire de camping bien placée," Si vous voulez participer de près à l'événement musical, vous allez devoir arriver tôt pour trouver une aire de camping bien placée.",1.0926188959999763
data/raw/fleurs_subset/fr_048.wav,fr,l'équipe des sapeurs pompiers a finalement éteint le feu à 23 h 35, L'équipe des sapeurs-pompiers a finalement éteint le feu à 23h35.,0.8914586809999037
data/raw/fleurs_subset/fr_049.wav,fr,les parisiens ont la réputation d'être égocentriques grossiers et arrogants," Les parisiens ont la réputation d'être égocentriques, grossiers et arrogants.",0.9264463590000104
data/raw/fleurs_subset/fr_050.wav,fr,si vous voulez participer de près à l'événement musical vous allez devoir arriver tôt pour trouver un aire de camping bien placée," Si vous voulez participer de près à l'événement musical, vous allez devoir arriver tôt pour trouver un air de camping bien placé.",1.098300623
data/raw/fleurs_subset/fr_051.wav,fr,layton avait demandé des changements au sujet du projet de loi environnemental des conservateurs lors de la réunion avec le premier ministre demandant une « reformulation complète et approfondie » du projet de loi environnemental du parti conservateur," Leighton avait demandé des changements au sujet du projet de loi environnementale des conservateurs lors de la réunion avec le Premier ministre, demandant une reformulation complète et approfondie du projet de loi environnementale du Parti conservateur.",1.7969189079999524
data/raw/fleurs_subset/fr_052.wav,fr,ils ont des pattes recouvertes d'écailles et pourvues de griffes ils pondent des œufs et marchent sur leurs deux pattes arrière comme des t-rex, Ils ont des pattes recouvertes d'écailles et pourvues de griffes. Ils pondent des œufs et marchent sur leurs deux pattes arrière comme des T-rex.,1.7841489900000624
data/raw/fleurs_subset/fr_053.wav,fr,si vous ne vous rendez à terre qu'avec des excursions de croisière vous n'aurez pas besoin d'un visa distinct à partir de 2009," Si vous ne vous rendez à terre qu'avec des excursions de croisière, vous n'aurez pas besoin d'un visa distinct à partir de 2009.",1.6992475969999532
data/raw/fleurs_subset/fr_054.wav,fr,mme kirchner a annoncé son intention de se présenter à la présidence au théâtre argentin le même endroit où elle a commencé sa campagne 2005 pour le sénat en tant que membre de la délégation de la province de buenos aires," Madame Kirchner a annoncé son intention de se présenter à la présidence au Théâtre Argentin, le même endroit où elle a commencé sa campagne en 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.",1.98537958899999
data/raw/fleurs_subset/fr_055.wav,fr,la semaine dernière le meti a annoncé qu’apple l’avait informé de 34 incidents de surchauffe supplémentaires que la société a qualifiés de « non graves »," La semaine dernière, le METI a annoncé qu'Apple avait informé de 34 accidents de surchauffe supplémentaires que la société a qualifié de « non graves ».",1.3953758860000107
data/raw/fleurs_subset/fr_056.wav,fr,la grande pyramide de gizeh est la seule des sept merveilles qui existe encore aujourd'hui, La Grande Pyramide de Gizeh est la seule des sept merveilles qui existe encore aujourd'hui.,0.9068130529999509
data/raw/fleurs_subset/fr_057.wav,fr,les gens n'anticipent peut-être pas que la patience et la compréhension sont aussi nécessaires pour les voyageurs et voyageuses retournant à la maison, Les gens n'anticipent peut-être pas que la patience et la compréhension sont aussi nécessaires pour les voyageurs et voyageuses retournant à la maison.,1.356545858000004
data/raw/fleurs_subset/fr_058.wav,fr,tous les noms suivis du mot sie qui signifie vous commencent toujours par une majuscule même au milieu d'une phrase," Tous les noms suivis du mot « si » qui signifie « vous » commencent toujours par une majuscule, même au milieu d'une phrase.",1.2123219100000142
data/raw/fleurs_subset/fr_059.wav,fr,le groenland a été peu peuplé dans les sagas scandinaves on raconte qu'erik le rouge a été exilé d'islande pour meurtre qu'il a trouvé le groenland et l'a nommé ainsi en voyageant plus à l'ouest," Le Groenland a été peu peuplé. Dans les sagas scandinaves, on raconte qu'Eric le Rouge a été exilé d'Islande pour meurtre qu'il a trouvé le Groenland et l'a nommé ainsi, en voyageant plus à l'ouest.",2.227949579999972
data/raw/fleurs_subset/fr_060.wav,fr,premièrement la plupart des cavaliers portent des bottes d'équitation avec un talon et une semelle lisse et assez étroite," Premièrement, la plupart des cavaliers portent des bottes d'équitation avec un talon et une semelle lisses et assez étroites.",1.4140374979999706
data/raw/fleurs_subset/fr_061.wav,fr,d'après le u.s. corps of engineers une pluviométrie de 6 pouces pourrait ouvrir une brèche dans les digues précédemment endommagées," D'après le U.S. Corps of Engineers, une pluviométrie de 6 pouces pourrait ouvrir une brèche dans les digues précédemment endommagées.",1.7644087300000135
data/raw/fleurs_subset/fr_062.wav,fr,son travail est d'une telle qualité et d'un tel niveau de détail qu'il est l'un des rares philatélistes bien connus du « grand public ». certains collectionneurs consacrent leur attention uniquement à ses œuvres," Son travail est d'une telle qualité, d'un tel niveau de détail qu'il est l'un des rares philatélistes bien connus du grand public. Certains collectionneurs consacrent leur attention uniquement à ses œuvres.",1.9329166569999645
data/raw/fleurs_subset/fr_063.wav,fr,cette commission a été la réponse de martelly aux vastes protestations contre le régime qui ont commencé en octobre, Cette commission était la réponse de Martelly aux vastes protestations contre le régime qui ont commencé en octobre.,0.9486538840000094
data/raw/fleurs_subset/fr_064.wav,fr,en 1990 il a été ajouté à la liste des sites du patrimoine mondial en danger en raison de la menace des sables du désert," En 1990, il a été ajouté à la liste des sites du patrimoine mondial en danger en raison de la menace des sables du désert.",1.2214477339999803
data/raw/fleurs_subset/fr_065.wav,fr,par conséquent le processus d'une organisation travaillant ensemble pour surmonter un obstacle peut conduire à un nouveau processus innovant pour répondre au besoin du client," Par conséquent, le processus d'une organisation travaillant ensemble pour surmonter un obstacle peut conduire à un nouveau processus innovant pour répondre aux besoins du client.",1.3360278999999764
data/raw/fleurs_subset/fr_066.wav,fr,il semble que les chèvres aient été domestiquées pour la première fois il y a environ 10 000 ans dans les monts zagros en iran, Il semble que les chèvres aient été domestiquées pour la première fois il y a environ 10 000 ans dans les monts agro-saint-dirand.,1.3409828210000114
data/raw/fleurs_subset/fr_067.wav,fr,à l'autre bout du spectre l'un se transforme en un individu méconnaissable qui sent qu'il/elle doit changer tout ce que le groupe a créé jusqu'alors et faire les choses à sa manière," A l'autre bout du spectre, l'un se transforme en un individu méconnaissable, obtissant qu'il, elle, doit changer tout ce que le groupe a créé jusqu'alors et faire les choses à sa manière.",1.8088856870000427
data/raw/fleurs_subset/fr_068.wav,fr,sundarbans est une réserve naturelle depuis 1966 vous pourrez y trouver environ 400 tigres du bengale royal et 30 000 cerfs tachetés, Sondes d'Arban est une réserve naturelle depuis 1966. Vous pourriez y trouver environ 400 tigres du Bengal Royal et 30 000 serfs tachetés.,1.5938086940000176
data/raw/fleurs_subset/fr_069.wav,fr,les sundarbans sont la plus grande ceinture de mangroves côtières du monde s’étendant sur 80 km 50 miles depuis la côte jusqu’à l’arrière-pays bangladais et indien," Les sandarbans sont la plus grande ceinture de mangrove côtière du monde, s'étendant sur 80 km 50 miles depuis la côte jusqu'à l'arrière-pays bangladais et indien.",2.1521406680000155
data/raw/fleurs_subset/fr_070.wav,fr,le bureau de gestion des urgences des îles mariannes du nord a déclaré qu'aucun dégât n'avait été signalé dans ce pays, Le bureau de gestion des urgences des îles Marianne du Nord a déclaré qu'aucun dégât n'avait été signalé dans ce pays.,1.2674488229999952
data/raw/fleurs_subset/fr_071.wav,fr,les excursions font partie intégrante de n'importe quelle classe d'école bien souvent un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable," Les excursions font partie intégrante de n'importe quelle classe d'école. Bien souvent, un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable.",1.7544813599999998
data/raw/fleurs_subset/fr_072.wav,fr,les lions sont les chats les plus sociables vivant en grands groupes appelés meutes," Les lions sont les chats les plus sociables, vivant en grand groupe appelés meutes.",0.7827016950000143
data/raw/fleurs_subset/fr_073.wav,fr,les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de xi'an, Les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'Antiquité chinoise. Des milliers de personnes sont mortes au combat pour s'asseoir sur le trône du grand palais Shilong.,1.9151684659999544
data/raw/fleurs_subset/fr_074.wav,fr,vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs, Vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs.,0.8334347569999636
data/raw/fleurs_subset/fr_075.wav,fr,il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent," Il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant infecter leur région de destination, sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent.",1.763419480000039
data/raw/fleurs_subset/fr_076.wav,fr,en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui," En 1976, 30% du Machu Picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui.",1.0683540530000073
data/raw/fleurs_subset/fr_077.wav,fr,selon certaines sources il aurait une vingtaine d'années. dans une déclaration bieber a déclaré : « bien que je n'aie pas été présent ni directement impliqué dans ce tragique accident mes pensées et prières vont à la famille de la victime. »," Selon certaines sources, il aurait une vingtaine d'années dans la déclaration. Bieber a déclaré « Bien que je n'ai pas été présent ni directement appliqué dans ce tragique accident, mes pensées et prières vont à la famille de la victime. »",2.633970192999982
data/raw/fleurs_subset/fr_078.wav,fr,pour admirer les plus beaux panoramas de hong kong quittez l'île et rejoignez le front de mer de kowloon situé en face," Pour admirer les plus beaux panoramas de Hong Kong, quittez l'île et rejoignez le front de mer de Kowloon situé en face.",1.3347794829999202
data/raw/fleurs_subset/fr_079.wav,fr,de même en ayant un visa schengen vous n'avez pas besoin de demander séparément un visa pour chacun des pays membres de l'espace ce qui permet d'économiser du temps de l'argent et des formalités administratives," De même, en ayant un visa Schengen, vous n'avez pas besoin de demander séparément un visa pour chacun des pays membres de l'espace, ce qui permet d'économiser du temps, de l'argent et des formalités administratives.",1.9258611540000172
data/raw/fleurs_subset/fr_080.wav,fr,bien que ce stéréotype soit souvent inexact la meilleure façon de s'entendre à paris reste de se comporter au mieux d'agir comme quelqu'un de bien élevé cela facilitera considérablement vos déplacements," Bien que ce stéréotype soit souvent inexact, la meilleure façon de s'entendre à Paris reste de se comporter en mieux, d'agir comme quelqu'un de bien élevé. Cela facilitera considérablement vos déplacements.",1.828476094999928
data/raw/fleurs_subset/fr_081.wav,fr,les langues officielles de barcelone sont le catalan et l'espagnol environ la moitié des habitants préfère parler catalan une grande majorité le comprend et pratiquement tout le monde est capable de parler espagnol, Les langues officielles de Barcelone sont le catalan et l'espagnol. Environ la moitié des habitants préfèrent parler catalan. Une grande majorité le comprend et pratiquement tout le monde est capable de parler espagnol.,1.8029847020000036
data/raw/fleurs_subset/fr_082.wav,fr,le travail effectué était principalement théorique mais le programme a été écrit pour simuler les observations faites de la galaxie du sagittaire," Le travail effectué était principalement théorique, mais le programme a été écrit pour simuler les observations faites de la galaxie du Sagittaire.",1.1572618280000595
data/raw/fleurs_subset/fr_083.wav,fr,par exemple des étudiants de l'école bennet en caroline du nord conçoivent chaque année un site web consacré à leur visite de la capitale de l'état chaque année le site est remis à jour mais les anciennes versions sont conservées en ligne pour servir d'album," Par exemple, des étudiants de l'école Bennett en Caroline du Nord conçoivent chaque année un site web consacré à leur visite de la capitale de l'État. Chaque année, le site est remis un jour, mais les anciennes versions sont conservées en ligne pour servir d'album.",2.540498776000049
data/raw/fleurs_subset/fr_084.wav,fr,à part l'événement de mercredi carpanedo a participé à deux courses individuelles lors des championnats," En parlant de l'événement de mercredi, Carpanedo a participé à deux courses individuelles lors des championnats.",1.4956492519999074
data/raw/fleurs_subset/fr_085.wav,fr,entre 22 h 00 et 23 h 00 mdt les détenus ont allumé un feu dans la cour," Entre 22h et 23h, MDT, les détenus ont allumé un feu dans le cours.",0.9532053609999592
data/raw/fleurs_subset/fr_086.wav,fr,des chercheurs de l'université de princeton aux états-unis et de l'université d'uppsala en suède ont indiqué que la nouvelle espèce avait évolué en seulement deux générations bien que ce processus ait été estimé beaucoup plus long suite à la reproduction entre un pinson de darwin endémique geospiza fortis et le pinson immigrant à bec conique geospiza conirostris," Des chercheurs de l'université de Princeton aux Etats-Unis et de l'université d'Uppsala en Suède ont indiqué que la nouvelle espèce avait évolué en seulement deux générations, bien que ce processus ait été estimé beaucoup plus long suite à la reproduction entre un pinson de Darwin endémique, Jospisa fortis, et le pinson immigrant avec conique, Jospisa conirostris.",3.0430444299998958
data/raw/fleurs_subset/fr_087.wav,fr,au-dessus on ne peut rien contempler d'autre que le ciel clair et magnifique et les nombreuses montagnes environnantes depuis l'intérieur de la grotte on ne peut voir ou entendre que très peu de choses de cet univers," Au-dessus, on ne peut rien contempler d'autre que le ciel clair et magnifique et les nombreuses montagnes environnantes. Depuis l'intérieur de la grotte, on ne peut voir ou entendre que très peu de choses de cet univers.",1.8489777170000248
data/raw/fleurs_subset/fr_088.wav,fr,une recherche sur internet de « cours en environnement hostile » fournira probablement l'adresse d'une entreprise locale, Une recherche sur internet de cours en environnement hostile fournira probablement un adresse d'une entreprise locale.,0.9651706330000708
data/raw/fleurs_subset/fr_089.wav,fr,la ville est également le point de départ pour l'ascension du volcan nyiragongo ainsi que pour des treks de pistage des gorilles des montagnes parmi les moins chers d'afrique," La ville est également le point de départ pour l'ascension du volcan Niriangogo, ainsi que pour des trecs de pistage, des gorilles et des montagnes parmi les moins chères d'Afrique.",1.6848632620000217
data/raw/fleurs_subset/fr_090.wav,fr,pour admirer les plus beaux panoramas de hong kong quittez l'île et rejoignez le front de mer de kowloon situé en face," Pour admirer les plus beaux panoramas de Hong Kong, quittez l'île et rejoignez le front de mer de Kowloon situé en face.",1.5273998370000754
data/raw/fleurs_subset/fr_091.wav,fr,de manière générale deux comportements peuvent émerger lorsqu'un manager devient le chef d'anciens collègues. d'une des extrémités du spectre étant d'essayer de rester « le bon copain » ou la bonne copine," De manière générale, deux comportements peuvent émerger lorsqu'un manager devient le chef d'ancien collègue, d'une des extrémités du spectre étant d'essayer de rester le bon copain ou la bonne copine.",2.3407281300000022
data/raw/fleurs_subset/fr_092.wav,fr,aussi après la révolution les métiers furent ouverts à tous les candidats masculins permettant aux plus ambitieux et aux plus talentueux de réussir," Aussi, après la Révolution, les métiers furent ouverts à tous les candidats masculins, permettant aux plus ambitieux et aux plus talentueux de réussir.",1.4539703840000584
data/raw/fleurs_subset/fr_093.wav,fr,sundarbans est une réserve naturelle depuis 1966 vous pourrez y trouver environ 400 tigres du bengale royal et 30 000 cerfs tachetés, Sundarban est une réserve naturelle depuis 1966. Vous pourrez y trouver environ 400 tigres du Bengal Royal et 30 000 sers à acheter.,1.191737119000095
data/raw/fleurs_subset/fr_094.wav,fr,l'actuelle sénatrice et première dame d'argentine cristina fernandez de kirchner a annoncé sa candidature présidentielle hier soir à la plata une ville située à 50 kilomètres 31 miles de buenos aires," L'actuelle sénatrice et première dame d'Argentine, Cristina Fernandez de Kirchner, a annoncé sa candidature présidentielle hier soir à La Plata, une ville située à 50 km, 31 miles de Buenos Aires.",1.9393998150000016
data/raw/fleurs_subset/fr_095.wav,fr,plus la tension est faible plus la force vitale présente est positive chaque personne a la possibilité de trouver une paix et un contentement absolus," Plus l'attention est faible, plus la force vitale présente est positive. Chaque personne a la possibilité de trouver une paix et un contentement absolu.",1.330375623000009
data/raw/fleurs_subset/fr_096.wav,fr,lorsque toutes les ressources disponibles sont utilisées efficacement dans les services fonctionnels d'une organisation la créativité et l'ingéniosité peuvent s'exprimer pleinement," Dans ce que toutes les ressources disponibles sont utilisées efficacement dans les services fonctionnels d'une organisation, la créativité et l'ingéniosité peuvent s'exprimer pleinement.",1.4797708390000253
data/raw/fleurs_subset/fr_097.wav,fr,les blogs sont un outil qui stimule la collaboration et encourage les élèves à prolonger leur apprentissage bien au-delà de la journée scolaire traditionnelle, Les blogs sont un outil qui stimule la collaboration et encourage les élèves à prolonger leur apprentissage bien au-delà de la journée scolaire traditionnelle.,1.309802356000091
data/raw/fleurs_subset/fr_098.wav,fr,cependant en raison de la lenteur des moyens de communication les modes occidentales pouvaient accuser un retard de 25 à 30 ans," Cependant, en raison de la lenteur des moyens de communication, les modes occidentaux pouvaient accuser un retard de 25 à 30 ans.",1.3995148620000464
data/raw/fleurs_subset/fr_099.wav,fr,les gens écrivent maintenant des messages sur des écrans d'ordinateur sans jamais avoir à s'approcher d'un taille-crayon, Les gens écrivent maintenant des messages sur des écrans d'ordinateurs sans jamais avoir à s'approcher d'un taille crayon.,1.6177344660000017
data/raw/fleurs_subset/ar_000.wav,ar,تشكلت في المحيط الأطلسي اليوم عاشر عاصفة مُسماة لموسم الأعاصير الأطلسية العاصفة شبه الاستوائية جيري, تشكلت في المحيط الأطلسي اليوم عشر عاصفة مسمى لموسم الأعاصير الأطلسية العاصفة شبه الاستوائية جيري,1.7691670829999566
data/raw/fleurs_subset/ar_001.wav,ar,تغادر الحافلات المحطة الداخلية بين المناطق عبر النهر في خلال اليوم على الرغم من أن معظمها وخاصة المتجهة منها إلى الشرق وجاكار/بومثانج تغادر بين 06:30 و 07:30, تغادر حافلات المحطة الداخلية بين المناطق عبر النهر في خلال اليوم على الرغم من أن معظمها وخاصة المتجه منها إلى الشرق وجاكارا بومثانج تغادر بين 36 و 37,2.421486517000062
data/raw/fleurs_subset/ar_002.wav,ar,يتمُّ دعم التعلُّم التفاعليّ في البرنامج داخليًا ويهدف إلى طرح الأسئلة والتحفيز وشرح الإجراءاتِ التي قد يكون من الصعب على الطالب التعامل معها بمفرده, يتم دعم التعلم التفاعلية في البرنامج داخلياً ويهدف إلى طرح الأسئلة والتحفيز وشرح الإجراءات التي قد يكون من الصعب على الطالب التعامل معها بمفرده.,2.423915784000087
data/raw/fleurs_subset/ar_003.wav,ar,نصنع بيوتنا وملابسنا من النباتات . معظم الطعام الذي نتناوله من النباتات كذلك. بدون النباتات، لا يمكن للحيوانات البقاء, نصنع بيوتنا وملابسنا من النباتات معظم الطعام الذي نتناوله من النباتات كذلك بدون النباتات لا يمكن للحيوانات البقاء,1.8525254660000885
data/raw/fleurs_subset/ar_004.wav,ar,إن عرض الصوت والضوء الهرمي واحد من أمتع الأشياء الموجودة بالمنطقة للأطفال, إن عرض الصوت والضوء الهرمي واحداً من أمتع الأشياء الموجودة بالمنطقة للأطفال,1.372099990000038
data/raw/fleurs_subset/ar_005.wav,ar,تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل, تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل,2.9008494390000124
data/raw/fleurs_subset/ar_006.wav,ar,أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة, أدى ضارب الكرة المتمركزين في الوسط ساشين تندولكار وراهولد رافد جيدا وأقام شراكة أكسبت للفريق 100 نقطة,1.8616026859999693
