audio_path	language	reference	hypothesis	latency_s
fleurs_100/fr_023.wav	fr	en outre il existe de nombreux petits chats y compris les chats de compagnie en liberté qui mangent les petites proies bien plus nombreuses comme les insectes les rongeurs les lézards et les oiseaux	 En outre, il existe de nombreux petits chats, y compris les chats de compagnie en liberté, qui mangent les petites proies, bien plus nombreuses comme les insectes, les rongeurs, les ors et les oiseaux.	1.8580613340000127
fleurs_100/fr_024.wav	fr	martelly a intronisé hier un nouveau conseil électoral provisoire cep composé de neuf membres	 Martelly a intronisé hier un nouveau Conseil électoral provisoire, CEP, composé de neuf membres.	1.3484978180000553
fleurs_100/fr_025.wav	fr	la tempête subtropicale jerry 10e tempête de la saison des ouragans à porter un nom est apparue ce jour dans l'océan atlantique	 La tempête subtropicale Jerry, dixième tempête de la saison des ouragans à porter un nom, est apparue ce jour dans l'océan Atlantique.	1.4244911780000393
fleurs_100/fr_026.wav	fr	les plantes revêtent leur plus belle apparence lorsqu'elles se trouvent dans un environnement naturel alors résistez à la tentation d'en retirer ne serait-ce qu'« une seule »	 Les plantes revêtent leurs plus belles apparences lorsqu'elles se trouvent dans un environnement naturel, alors résister à la tentation d'en retirer ne serait-ce qu'une seule.	1.5313428169999952
fleurs_100/fr_027.wav	fr	bien que goma soit raisonnablement sûre toute visite à l'extérieur de goma doit faire l'objet de recherches pour comprendre l'état des combats qui persistent dans la province du nord-kivu	 Bien que Goma soit raisonnablement sûr, toute visite à l'extérieur de Goma nous va faire l'objet de recherche pour comprendre l'état des combats qui persistent dans la province du nord Kivu.	1.5833584029999201
fleurs_100/fr_028.wav	fr	en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui	 En 1976, 30% du match au Pichou avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui.	1.0894366659999832
fleurs_100/fr_029.wav	fr	les porcs sont porteurs de la maladie qui est ensuite transmise à l'homme par les moustiques	 Les porcs sont porteurs de la maladie, qui est ensuite transmis à l'homme par les moustiques.	0.9893953729999794
fleurs_100/fr_030.wav	fr	le parc national des lacs de plitvice est densément boisé principalement de hêtres d'épicéas et de sapins et présente un mélange de végétation alpine et méditerranéenne	 Le parc national des lacs de Plitvice est dans ses membosées, principalement des êtres des épicéas et des sapins, et présente un mélange de végétation alpine et méditerranéenne.	1.6641355939999585
fleurs_100/fr_031.wav	fr	aux femmes il est recommandé à toute femme qui voyage de dire qu'elle est mariée quel que soit son état civil	 aux femmes. Il est recommandé à toute femme qui voyage de dire qu'elle est mariée, quel que soit son état civil.	1.0975552380000408
fleurs_100/fr_032.wav	fr	« il [wales] nous a carrément menti dès le départ. tout d'abord en prétextant des raison légales puis en faisant semblant de nous écouter jusqu'à ce qu'il ait supprimé son œuvre. »	 Il, Wales, nous a carrément menti dès le départ, tout d'abord en protestant des raisons légales, puis en faisant semblant de nous accouter jusqu'à ce qu'il ait supprimé son oeuvre.	2.025197554999977
fleurs_100/fr_033.wav	fr	un curry est un plat à base d'herbes et d'épices accompagné de viande ou de légumes	 Un curry est un plat à base d'herbe et d'épices accompagné de viande ou de légumes.	1.2835882089999586
fleurs_100/fr_034.wav	fr	il a également gravé des billets de banque pour de nombreux pays parmi les exemples récents de son travail on peut citer les portraits du premier ministre au recto des nouveaux billets canadiens de 5 et 100 dollars	 Il a également gravé des billets de banque pour de nombreux pays. Parmi les exemples récents de son travail, on peut citer les portraits du premier ministre au recto des nouveaux billets canadiens de 5 et 100 dollars.	1.6432393019999836
fleurs_100/fr_035.wav	fr	entre chaque dynastie il y a également eu un âge instable de provinces divisées la plus connue de ces périodes est l'époque des trois royaumes qui s'est déroulée pendant 60 ans entre la dynastie han et la dynastie jin	 Entre chaque dynastie, il y a également eu un âge instable de province divisée. La plus connue de ces périodes est l'époque des Trois Royaumes qui s'est déroulée pendant 60 ans entre la dynastie An et la dynastie Jin.	1.9575888260000056
fleurs_100/fr_036.wav	fr	plusieurs grands écrans de télévision ont été installés à différents endroits à rome pour permettre aux gens de regarder la cérémonie	 Plusieurs grands écrans de télévision ont été installés à différents endroits à Rome pour permettre aux gens de regarder la cérémonie.	1.1785526190000155
fleurs_100/fr_037.wav	fr	bien que ce stéréotype soit souvent inexact la meilleure façon de s'entendre à paris reste de se comporter au mieux d'agir comme quelqu'un de bien élevé cela facilitera considérablement vos déplacements	 Bien que ce stéréotype se sente inexact, la meilleure façon de s'entendre à Paris reste de se comporter au mieux, d'agir comme quelqu'un de bien élevé. Cela facilitera considérablement vos déplacements.	1.7030907000000752
fleurs_100/fr_038.wav	fr	les courants d'arrachement sont les courants qui reviennent des vagues qui se brisent sur la plage souvent sur un écueil ou équivalent	 Les courants d'enrachement sont des courants qui reviennent des plus vagues qui se brisent sur la plage, souvent sur un écueil ou équivalent.	1.4101215240000329
fleurs_100/fr_039.wav	fr	l'île de hong kong donne son nom au territoire de hong kong et représente le principal centre d'intérêt pour de nombreux touristes	 L'île de Hong Kong donne son nom au territoire de Hong Kong, qui représente le principal centre d'intérêt pour de nombreux touristes.	1.200073868000004
fleurs_100/fr_040.wav	fr	ces théories examinent ce qui pousse certaines personnes à vouloir les choses qu'elles font et ce qui dans leur environnement les pousse à faire ou à ne pas faire certaines choses	 Cette théorie examine ce qui pose certaines personnes à vouloir les choses qu'elles font et ce qui, dans leur environnement, les pousse à faire ou à ne pas faire certaines choses.	1.6514690850000306
fleurs_100/fr_041.wav	fr	le satellite a été envoyé dans l'espace par une fusée les scientifiques utilisent des télescopes dans l'espace parce que l'atmosphère terrestre déforme une partie de notre lumière et de notre vision	 Le satellite a été envoyé dans l'espace par une fusée. Les scientifiques utilisent des télescopes dans l'espace parce que l'atmosphère terrestre est formée une partie de notre lumière et de notre vision.	1.9503984509999555
fleurs_100/fr_042.wav	fr	de même que les hommes doivent porter un pantalon couvrant les genoux	 De même que les hommes doivent porter des pantalons couvrant les genoux.	0.8097441080000181
fleurs_100/fr_043.wav	fr	parmi les autres nominations figurent celles du meilleur film du meilleur réalisateur de la meilleure cinématographie des meilleurs costumes du meilleur montage de la meilleure musique originale des meilleurs décors du meilleur montage sonore du meilleur mixage et du meilleur scénario original	 Parmi les autres nominations figurent le scène du meilleur film, du meilleur réalisateur, de la meilleure cinématographie, des meilleurs costumes, du meilleur montage, de la meilleure musique originale, des meilleurs décors, du meilleur montage sonore, du meilleur mixage et du meilleur scénario original.	2.0356828139999834
fleurs_100/fr_044.wav	fr	une bombe a explosé devant le bureau du gouverneur général	 Une bombe à exposer devant le bureau du gouverneur général.	0.7899183020000464
fleurs_100/fr_045.wav	fr	rolando mendoza tira avec son fusil m16 sur les touristes	 Rolando Mendoza tirera avec son fusil MCS sur les touristes.	0.8574818519999781
fleurs_100/fr_046.wav	fr	« ce n'est pas un au revoir. c'est une page qui se tourne et une autre qui s'ouvre. »	 Ce n'est pas un au revoir, c'est une page qui se tourne et une autre qui s'ouvre.	1.0890716769999926
fleurs_100/fr_047.wav	fr	si vous voulez participer de près à l'événement musical vous allez devoir arriver tôt pour trouver un aire de camping bien placée	 Si vous voulez participer de près à l'événement musical, vous allez devoir arriver tôt pour trouver une aire de camping bien placée.	1.1306427619999795
fleurs_100/fr_048.wav	fr	l'équipe des sapeurs pompiers a finalement éteint le feu à 23 h 35	 L'équipe des sapeurs pompiers a finalement éteint le feu à 23h35.	0.9180399780000243
fleurs_100/fr_049.wav	fr	les parisiens ont la réputation d'être égocentriques grossiers et arrogants	 Les parisains ont la réputation d'être égocentriques, grossiers et arômes.	0.9921037729999398
fleurs_100/fr_050.wav	fr	si vous voulez participer de près à l'événement musical vous allez devoir arriver tôt pour trouver un aire de camping bien placée	 Si vous voulez participer de prêt à l'événement musical, vous allez devoir arriver tôt pour trouver un air camping bien placé.	1.3161558460000151
fleurs_100/fr_051.wav	fr	layton avait demandé des changements au sujet du projet de loi environnemental des conservateurs lors de la réunion avec le premier ministre demandant une « reformulation complète et approfondie » du projet de loi environnemental du parti conservateur	 Layton avait demandé des changements au sujet du projet de loi environnemental des conservateurs lors de la réunion avec le premier ministre, demandant une reformulation complète et approfondie du projet de loi environnemental du Parti conservateur.	2.0705046329999277
fleurs_100/fr_052.wav	fr	ils ont des pattes recouvertes d'écailles et pourvues de griffes ils pondent des œufs et marchent sur leurs deux pattes arrière comme des t-rex	 Ils ont des pattes recouvertes d'écailles et pourvues de griffes. Ils pondent des œufs et marchent sur leurs deux pattes arrière comme des T-Rex.	1.4867478679999522
fleurs_100/fr_053.wav	fr	si vous ne vous rendez à terre qu'avec des excursions de croisière vous n'aurez pas besoin d'un visa distinct à partir de 2009	 Si vous ne vous rendez à terre qu'avec des excursions de croisière, vous n'aurez pas besoin d'un visa distinct à partir de 2009.	1.2611767390000068
fleurs_100/fr_054.wav	fr	mme kirchner a annoncé son intention de se présenter à la présidence au théâtre argentin le même endroit où elle a commencé sa campagne 2005 pour le sénat en tant que membre de la délégation de la province de buenos aires	 Madame Kirchner a annoncé son intention de se présenter à la présidence au théâtre argentin, le même endroit où elle a commencé sa campagne en 2005 pour le Sénat en tant que membre de la délégation de la province de Buenos Aires.	1.8097852239999384
fleurs_100/fr_055.wav	fr	la semaine dernière le meti a annoncé qu’apple l’avait informé de 34 incidents de surchauffe supplémentaires que la société a qualifiés de « non graves »	 La semaine dernière, le METI a annoncé qu'Apple avait informé de 34 accidents de surchauffe supplémentaires que la société a qualifié de non graves.	1.3018844150000177
fleurs_100/fr_056.wav	fr	la grande pyramide de gizeh est la seule des sept merveilles qui existe encore aujourd'hui	 La grande pyramide de Gizeh est la seule des sept purveilles qui existe encore aujourd'hui.	0.9410992560000295
fleurs_100/fr_057.wav	fr	les gens n'anticipent peut-être pas que la patience et la compréhension sont aussi nécessaires pour les voyageurs et voyageuses retournant à la maison	 Les gens n'anticident peut-être pas que la patience et la compréhension sont aussi nécessaires pour les voyageurs et voyageuses retournant à la maison.	1.2664799780000067
fleurs_100/fr_058.wav	fr	tous les noms suivis du mot sie qui signifie vous commencent toujours par une majuscule même au milieu d'une phrase	 Tous les noms suivis du mot SI qui signifie vous commencent toujours par une majuscule même au milieu d'une phrase.	1.1198535070000162
fleurs_100/fr_059.wav	fr	le groenland a été peu peuplé dans les sagas scandinaves on raconte qu'erik le rouge a été exilé d'islande pour meurtre qu'il a trouvé le groenland et l'a nommé ainsi en voyageant plus à l'ouest	 Le Groéland a été peu peuplé. Dans les sagas de Crandinave, on raconte qu'Erik le Rouge a été exilé d'Islande pour meurtre qu'il a trouvé le Groéland. Elle a nommé ainsi, en voyageant plus à l'ouest.	2.7227552529999457
fleurs_100/fr_060.wav	fr	premièrement la plupart des cavaliers portent des bottes d'équitation avec un talon et une semelle lisse et assez étroite	 Premièrement, la plupart des cavaliers portent des bottes d'équitation avec un talon et une semelle lisses et assez étroites.	1.2784856790000276
fleurs_100/fr_061.wav	fr	d'après le u.s. corps of engineers une pluviométrie de 6 pouces pourrait ouvrir une brèche dans les digues précédemment endommagées	 D'après le US Corps of Engineers, une pluviométrie de 6 pouces pourrait ouvrir une brèche dans les dix précédemment endommagées.	1.2864684090000083
fleurs_100/fr_062.wav	fr	son travail est d'une telle qualité et d'un tel niveau de détail qu'il est l'un des rares philatélistes bien connus du « grand public ». certains collectionneurs consacrent leur attention uniquement à ses œuvres	 Son travail est d'une telle qualité et d'un tel niveau de détail qu'il est l'un des rares filatélistes bien connus du grand public. Certains collectionneurs consacrent leur attention uniquement à ses oeuvres.	1.7928829319999977
fleurs_100/fr_063.wav	fr	cette commission a été la réponse de martelly aux vastes protestations contre le régime qui ont commencé en octobre	 Cette commission était la réponse de Martelly aux vastes protestations contre le régime qui ont commencé en octobre.	0.9921020210000506
fleurs_100/fr_064.wav	fr	en 1990 il a été ajouté à la liste des sites du patrimoine mondial en danger en raison de la menace des sables du désert	 En 1990, il a été ajouté à la liste des sites du patrimoine mondial en danger en raison de la menace des sables du désert.	1.2199228289999837
fleurs_100/fr_065.wav	fr	par conséquent le processus d'une organisation travaillant ensemble pour surmonter un obstacle peut conduire à un nouveau processus innovant pour répondre au besoin du client	 Par conséquent, le processus d'une organisation travaillant ensemble pour surmonter un obstacle peut conduire à un nouveau processus innovant pour répondre aux besoins du client.	1.3198080390000086
fleurs_100/fr_066.wav	fr	il semble que les chèvres aient été domestiquées pour la première fois il y a environ 10 000 ans dans les monts zagros en iran	 Il semble que les chèvres aient été domestiquées pour la première fois il y a environ 10 000 ans dans les monts de la Grosse-Mira.	1.2653046220000306
fleurs_100/fr_067.wav	fr	à l'autre bout du spectre l'un se transforme en un individu méconnaissable qui sent qu'il/elle doit changer tout ce que le groupe a créé jusqu'alors et faire les choses à sa manière	 A l'autre bout du spectre, ce transforme un individu méconnaissable qui s'en quille. Elle doit changer tout ce que le groupe a à créer jusqu'alors et faire les choses à sa manière.	1.9197371259999727
fleurs_100/fr_068.wav	fr	sundarbans est une réserve naturelle depuis 1966 vous pourrez y trouver environ 400 tigres du bengale royal et 30 000 cerfs tachetés	 Sonde d'arbon et une réserve naturelle depuis 1966. Vous pourrez y trouver environ 400 tigres du Bangal Royal et 30 000 serfs d'acheté.	1.54564765300006
fleurs_100/fr_069.wav	fr	les sundarbans sont la plus grande ceinture de mangroves côtières du monde s’étendant sur 80 km 50 miles depuis la côte jusqu’à l’arrière-pays bangladais et indien	 Les sans d'arbon sont la plus grande ceinture de mangrove côtière du monde s'étendant sur 80 km, 50 miles depuis la côte jusqu'à l'arrière pays bangladais et indiens.	1.6475746119999712
fleurs_100/fr_070.wav	fr	le bureau de gestion des urgences des îles mariannes du nord a déclaré qu'aucun dégât n'avait été signalé dans ce pays	 Le bureau de gestion des urgences Nézyn Marianne du Nord a déclaré qu'aucun des gars n'avait été signalé dans ce pays.	1.281304801000033
fleurs_100/fr_071.wav	fr	les excursions font partie intégrante de n'importe quelle classe d'école bien souvent un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable	 Les excursions font partie intégrante de n'importe quelle classe d'école. Bien souvent, un enseignant aimerait emmener ses élèves dans des endroits où un voyage en bus n'est pas envisageable.	1.6767377429999897
fleurs_100/fr_072.wav	fr	les lions sont les chats les plus sociables vivant en grands groupes appelés meutes	 Les lions sont les chats les plus sociables vivant en grand groupe appelé meutes.	0.8500855559999536
fleurs_100/fr_073.wav	fr	les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'antiquité chinoise des milliers de personnes sont mort au combat pour s'asseoir sur le trône du grand palais de xi'an	 Les trois royaumes ont été l'une des époques les plus sanguinaires de l'histoire de l'Antiquité Chinoise. Des milliers de personnes sont mortes au combat pour s'asseoir sur le trône du grand palais Shilong.	1.7957483469999715
fleurs_100/fr_074.wav	fr	vous n'avez pas forcément besoin d'un yacht dans les archipels et sur les lacs	 Vous n'avez pas forcément besoin d'un yacht dans les archipel et sur les lacs.	0.9228016649999518
fleurs_100/fr_075.wav	fr	il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pouvant affecter leur région de destination sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent	 Il est fortement conseillé aux voyageurs de se renseigner sur les risques de mauvais temps pour vous affecter leur région de destination, sachant que cela peut avoir une incidence sur les itinéraires qu'ils envisagent.	1.8960466600000245
fleurs_100/fr_076.wav	fr	en 1976 trente pour cent du machu picchu avait été restauré et cette restauration se poursuit jusqu'à aujourd'hui	 En 1976, 30% du Machu Picchu avait été restauré. Cette restauration se poursuit jusqu'à aujourd'hui.	1.3270549290000417
fleurs_100/fr_077.wav	fr	selon certaines sources il aurait une vingtaine d'années. dans une déclaration bieber a déclaré : « bien que je n'aie pas été présent ni directement impliqué dans ce tragique accident mes pensées et prières vont à la famille de la victime. »	 Selon certaines sources, il aurait une vingtaine d'années dans la déclaration. Bieber a déclaré « Bien que je n'ai pas été présent ni directement appliqué dans ce tragique accident, mes pensées et prières vont à la famille de la victime ».	1.8241170009999905
fleurs_100/fr_078.wav	fr	pour admirer les plus beaux panoramas de hong kong quittez l'île et rejoignez le front de mer de kowloon situé en face	 Pour admirer les plus beaux panoramas de Hong Kong, quittez l'île et rejoignez le front de mer de Kowloon situé en face.	1.3193813789999922
fleurs_100/fr_079.wav	fr	de même en ayant un visa schengen vous n'avez pas besoin de demander séparément un visa pour chacun des pays membres de l'espace ce qui permet d'économiser du temps de l'argent et des formalités administratives	 De même, en ayant une visa Schengen, vous n'avez pas besoin de demander séparément un visa pour chacun des bébés membres de l'espace, ce qui permet d'économiser du temps, de l'argent et des formalités administratives.	1.825494701000025
fleurs_100/fr_080.wav	fr	bien que ce stéréotype soit souvent inexact la meilleure façon de s'entendre à paris reste de se comporter au mieux d'agir comme quelqu'un de bien élevé cela facilitera considérablement vos déplacements	 Bien que ce stéréotype soit souvent inexact, la meilleure façon de s'entendre à Paris reste de se comporter en mieux, d'agir comme quelqu'un de bien élevé. Cela facilitera considérablement vos déplacements.	1.7437548679999963
fleurs_100/fr_081.wav	fr	les langues officielles de barcelone sont le catalan et l'espagnol environ la moitié des habitants préfère parler catalan une grande majorité le comprend et pratiquement tout le monde est capable de parler espagnol	 Les langues officielles de Barcelone sont le catalan et l'espagnol. Environ la moitié des habitants préfèrent parler catalan. Une grande majorité le comprend et pratiquement tout le monde est capable de parler espagnol.	1.6957737489999545
fleurs_100/fr_082.wav	fr	le travail effectué était principalement théorique mais le programme a été écrit pour simuler les observations faites de la galaxie du sagittaire	 Le travail effectué était principalement théorique, mais le programme a été écrit pour simuler les observations faites de la galaxie du Sagittaire.	1.1368073339999683
fleurs_100/fr_083.wav	fr	par exemple des étudiants de l'école bennet en caroline du nord conçoivent chaque année un site web consacré à leur visite de la capitale de l'état chaque année le site est remis à jour mais les anciennes versions sont conservées en ligne pour servir d'album	 Par exemple, des étudiants de l'école Bennett en Carline du Nord conçoivent chaque année un site web consacré à leur visite de la capitale de l'État. Chaque année, le site est remis un jour, mais les anciennes versions sont conservées en ligne pour servir d'album.	2.617262751999988
fleurs_100/fr_084.wav	fr	à part l'événement de mercredi carpanedo a participé à deux courses individuelles lors des championnats	 Par l'événement de mercredi, Carpanedo a participé à deux courses individuelles lors des championnats.	1.1006331620000083
fleurs_100/fr_085.wav	fr	entre 22 h 00 et 23 h 00 mdt les détenus ont allumé un feu dans la cour	 Entre 22h et 23h, les détenus ont allumé un feu dans le cours.	0.9081335810000155
fleurs_100/fr_086.wav	fr	des chercheurs de l'université de princeton aux états-unis et de l'université d'uppsala en suède ont indiqué que la nouvelle espèce avait évolué en seulement deux générations bien que ce processus ait été estimé beaucoup plus long suite à la reproduction entre un pinson de darwin endémique geospiza fortis et le pinson immigrant à bec conique geospiza conirostris	 Des chercheurs de l'université de Princeton aux États-Unis et de l'université d'Obsala en Suède ont indiqué que la nouvelle espèce avait évolué en seulement deux générations, bien que ce processus est estimé beaucoup plus long suite à la reproduction entre un pinceau de Darwin pandémique, Jospisa fortis, et le pinceau immigrant avec conique Jospisa coniostris.	2.64901020100001
fleurs_100/fr_087.wav	fr	au-dessus on ne peut rien contempler d'autre que le ciel clair et magnifique et les nombreuses montagnes environnantes depuis l'intérieur de la grotte on ne peut voir ou entendre que très peu de choses de cet univers	 Au-dessus, on ne peut rien contempler d'autre que le ciel clair et magnifique et les nombreuses montagnes enrirodantes. Depuis l'intérieur de la grotte, on ne peut voir ou entendre que très peu de choses de cet univers.	1.7793627020000713
fleurs_100/fr_088.wav	fr	une recherche sur internet de « cours en environnement hostile » fournira probablement l'adresse d'une entreprise locale	 Une recherche sur Internet de courant environnement aussi fournira probablement adresse d'une entreprise locale.	0.98649604000002
fleurs_100/fr_089.wav	fr	la ville est également le point de départ pour l'ascension du volcan nyiragongo ainsi que pour des treks de pistage des gorilles des montagnes parmi les moins chers d'afrique	 La ville est également le point de départ pour l'ascension du volcan Niryangogo ainsi que pour des treks de pistache, des gorilles et des montagnes parmi les moins chères d'Afrique.	1.5008729740000035
fleurs_100/fr_090.wav	fr	pour admirer les plus beaux panoramas de hong kong quittez l'île et rejoignez le front de mer de kowloon situé en face	 Pour admirer les plus beaux panoramas de Hong Kong, quittez l'île et rejoignez le front de mer de Kowloon situé en face.	1.3446618469999976
fleurs_100/fr_091.wav	fr	de manière générale deux comportements peuvent émerger lorsqu'un manager devient le chef d'anciens collègues. d'une des extrémités du spectre étant d'essayer de rester « le bon copain » ou la bonne copine	 De manière générale, deux comportements peuvent émerger lorsqu'un manager devient le chef d'anciens collègues, d'une des extrémités du spectre étant d'essayer de rester le bon copain ou la bonne copine.	2.1918665140000257
fleurs_100/fr_092.wav	fr	aussi après la révolution les métiers furent ouverts à tous les candidats masculins permettant aux plus ambitieux et aux plus talentueux de réussir	 Aussi, après la révolution, les métiers furent ouverts à tous les candidats masculins, permettant aux plus ambitieux et au plus talentueux de réussir.	1.3642083170000205
fleurs_100/fr_093.wav	fr	sundarbans est une réserve naturelle depuis 1966 vous pourrez y trouver environ 400 tigres du bengale royal et 30 000 cerfs tachetés	 Sundarban est une réserve naturelle depuis 1966. Vous pourrez y trouver environ 400 tigres du Bengal royal et 30 000 serres d'achetés.	1.2713572609999346
fleurs_100/fr_094.wav	fr	l'actuelle sénatrice et première dame d'argentine cristina fernandez de kirchner a annoncé sa candidature présidentielle hier soir à la plata une ville située à 50 kilomètres 31 miles de buenos aires	 L'actuelle sénatrice et première dame d'Argentine, Cristina Fernandez de Kirchner, a annoncé sa candidature présidentielle hier soir à la Plata, une ville située à 50 km, 31 miles de Buenos Aires.	1.713565802000062
fleurs_100/fr_095.wav	fr	plus la tension est faible plus la force vitale présente est positive chaque personne a la possibilité de trouver une paix et un contentement absolus	 Plus la tension est faible, plus la force vitale présente est positive. Chaque personne a la possibilité de trouver une paix et un contentement absolus.	1.234576033000053
fleurs_100/fr_096.wav	fr	lorsque toutes les ressources disponibles sont utilisées efficacement dans les services fonctionnels d'une organisation la créativité et l'ingéniosité peuvent s'exprimer pleinement	 Dans ce que toutes les ressources disponibles sont utilisées efficacement dans les services fonctionnels d'une organisation, la créativité et l'ingéniosité peuvent s'exprimer pleinement.	1.4489558349999925
fleurs_100/fr_097.wav	fr	les blogs sont un outil qui stimule la collaboration et encourage les élèves à prolonger leur apprentissage bien au-delà de la journée scolaire traditionnelle	 Les blocs sont un outil qui stimule la collaboration et encourage les élèves à prolonger leur apprentissage bien au-delà de la journée scolaire traditionnelle.	1.3370030770000767
fleurs_100/fr_098.wav	fr	cependant en raison de la lenteur des moyens de communication les modes occidentales pouvaient accuser un retard de 25 à 30 ans	 C'est pendant raison de la lenteur des moyens de communication, les modes occidentales pouvaient accuser un retard de 25 à 31.	1.1568422610000653
fleurs_100/fr_099.wav	fr	les gens écrivent maintenant des messages sur des écrans d'ordinateur sans jamais avoir à s'approcher d'un taille-crayon	 Les gens écrivent maintenant des messages sur des écrans d'ordinateur sans jamais avoir à s'approcher d'un taille crayon.	1.4704548120000709
fleurs_100/ar_000.wav	ar	تشكلت في المحيط الأطلسي اليوم عاشر عاصفة مُسماة لموسم الأعاصير الأطلسية العاصفة شبه الاستوائية جيري	 تشكلت في المحيط الأطلسي اليوم 10 عاصفة مسمى لموسم الأعصير الأطلسية العاصفة شبه الاستوائية جيري	2.014168538999911
fleurs_100/ar_001.wav	ar	تغادر الحافلات المحطة الداخلية بين المناطق عبر النهر في خلال اليوم على الرغم من أن معظمها وخاصة المتجهة منها إلى الشرق وجاكار/بومثانج تغادر بين 06:30 و 07:30	 تغادر الحافلات المحطة الداخلية بين المناطق عبر النهر في خلال اليوم على الرغم من أن معظمها وخاصة المتجه منها إلى الشرق وجكارا بومثانج تغادر بين 36 و 37	2.1566455469999255
fleurs_100/ar_002.wav	ar	يتمُّ دعم التعلُّم التفاعليّ في البرنامج داخليًا ويهدف إلى طرح الأسئلة والتحفيز وشرح الإجراءاتِ التي قد يكون من الصعب على الطالب التعامل معها بمفرده	 يتم دعم التعلم التفاعلي في البرنامج داخليا ويهدف إلى طرح الأسئلة والتحفيز وشرح الإجراءات التي قد يكون من الصعب على الطالب التعامل معها بمفرده.	2.1493950209999184
fleurs_100/ar_003.wav	ar	نصنع بيوتنا وملابسنا من النباتات . معظم الطعام الذي نتناوله من النباتات كذلك. بدون النباتات، لا يمكن للحيوانات البقاء	 نصنع بيوتنا وملابسنا من النباتات، معظم الطعام الذي نتناوله من النباتات كذلك بدون النباتات لا يمكن للحيوانات البقاء	1.7568938719999778
fleurs_100/ar_004.wav	ar	إن عرض الصوت والضوء الهرمي واحد من أمتع الأشياء الموجودة بالمنطقة للأطفال	 إن عرض الصوت والضوء الهرمي واحد من أمتع الأشياء الموجودة بالمنطقة للأطفال	1.2777925290000667
fleurs_100/ar_005.wav	ar	تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	 تذكر أنه على الرغم من أن الموسيقى في المنصات الرئيسية قد تكون انتهت إلا أن هناك أقسام من المهرجان قد تستمر في تشغيل الموسيقى حتى وقت متأخر من الليل	2.2441159289999177
fleurs_100/ar_006.wav	ar	أدى ضاربا الكرة المتمركزين في الوسط ساشين تيندولكار وراهول درافيد جيدًا وأقاما شراكة أكسبت للفريق مائة نقطة	 ادى ضعرب الكرة المتمركزين في الوسط ساشين تندو الكار وراهول درافيد جيدا وأقام شراكة أكسبت للفريق 100 نقطة	2.1756742420000137
fleurs_100/ar_007.wav	ar	ومنذ عام 1988 توجّب أن تكون صناديق الاقتراع شفافة بحيث يمكن للناخبين والمراقبين أن يتأكدوا من عدم وجود مغلفات في بداية التصويت وأنه لا يتم إضافة مغلفات إلا مغلفات الناخبين المسجلين والمصرّح لهم حسب الأصول والمفوضين	 منذ عام 1988 توجب أن تكون صناديق الاقتراع شفافة بحيث يمكن للناخبين والمراقبين أن يتأكدوا من عدم وجود مغلفات في بداية التصويت وأنه لا يتم إضافة مغلفات إلا مغلفات الناخبين المسجلين والمصرحة لهم حسب الأصول والمفوضين.	3.0998175979999587
fleurs_100/ar_008.wav	ar	قبل وصول القوات لم تواجه هايتي مشاكل متعلقة بالمرض منذ القرن التاسع عشر	 قبل وصول الكوات لم تواجه حيث مشاكل متعلقة بالماض منذ القانون التاسع عشو	1.260476050999955
fleurs_100/ar_009.wav	ar	بصفته رياضيّاً شاملاً، يمكن للنّمر التّسلق وإن لم يكن ذلك بشكلٍ جيد والسّباحة والقفز لمسافاتٍ طويلةٍ والسّحب بقوّة خمسة أضعاف قوّة الإنسان	 بصفة رياضيًا شاملًا يمكن للنمر التسلق وإن لم يكن ذلك بشكل جيد والسباحة والقفز لمسافات طويلة والسحب بقوة خمسة أضعاف قوة الإنسان	2.1676409630000535
fleurs_100/ar_010.wav	ar	في حال كنت تعبر منطقة بحر البلطيق الشمالية في الشتاء فيجب أن تفحص موقع الكابينة إذ أن المرور عبر الجليد يسبب ضوضاء صاخبة للغاية للأشخاص الأكثر تضرراً	 في حال كنت تعبر منطقة بحر البلطيق الشمالية في الشتاء فيجب أن تفحص موقع الكبينة إذا أن المرور عبر الجليد يسبب ضوضوء سوخب للغاية للأشخاص الأكثر تضررون	2.3185369990000027
fleurs_100/ar_011.wav	ar	أُرسل القمر الصناعي إلى الفضاء بواسطة صاروخ يستخدم العلماء التلسكوبات في الفضاء لأن الغلاف الجوي لكوكب الأرض يشوه بعض الضوء والرؤية	 أرسل القمر الصناعي إلى الفضاء بواسطة صاروخ يستخدم العلماء التليسكوبات في الفضاء لأن الغلاف الجوي لكوكب الأرض يشوه بعض الضوء والرؤية	2.3967332330000772
