audio_path	language	perturbation	severity	reference	hypothesis	latency_s
data/processed/fleurs_perturbed/ar_033__reverb_room0.5.wav	ar	reverb	0.5	يشتهر أهل باريس بالأنانية والوقاحة والغطرسة	 يشتهي البرئيس بالأمانية والوقاح والانتظام	0.937393529000019
data/processed/fleurs_perturbed/ar_033__clipping_clip0.7.wav	ar	clipping	0.7	يشتهر أهل باريس بالأنانية والوقاحة والغطرسة	 يشتهر أهل باريس بالأنانية والوقاحة والغطرزة	1.029252749999614
data/processed/fleurs_perturbed/ar_033__clipping_clip0.5.wav	ar	clipping	0.5	يشتهر أهل باريس بالأنانية والوقاحة والغطرسة	 يشتهر أهل باريس بالأنانية والوقاحة والغطرسة	1.0311763589998009
data/processed/fleurs_perturbed/ar_033__clipping_clip0.3.wav	ar	clipping	0.3	يشتهر أهل باريس بالأنانية والوقاحة والغطرسة	 يشتهر أهل باريس بالأنانية والوقاحة والغطرسة	1.0359765099997276
data/processed/fleurs_perturbed/ar_033__speed_spd0.9.wav	ar	speed	0.9	يشتهر أهل باريس بالأنانية والوقاحة والغطرسة	 يشتهر اهل باريس بالانانية والوقاحة والغطرسة.	1.0793096749998767
data/processed/fleurs_perturbed/ar_033__speed_spd1.0.wav	ar	speed	1.0	يشتهر أهل باريس بالأنانية والوقاحة والغطرسة	 يشتهر أهل باريس بالأنانية والوقاحة والغطرزة	1.015567001999898
data/processed/fleurs_perturbed/ar_033__speed_spd1.1.wav	ar	speed	1.1	يشتهر أهل باريس بالأنانية والوقاحة والغطرسة	 يشتهر اهل باريس بالانانية والوقاحة والمطرسة.	1.102939632000016
data/processed/fleurs_perturbed/ar_034__white_noise_snr5.wav	ar	white_noise	5.0	التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	 التعلم التفاعلي ليس طريقة للتعلم، لكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة، مثل استردام برنامج كوميوتر جديد أو بدء مشروع جديد.	3.240549600000122
data/processed/fleurs_perturbed/ar_034__white_noise_snr10.wav	ar	white_noise	10.0	التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	 التعلم التفاعلي ليس طريقة للتعلم، ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة، مثل استردام برنامج كومبيوتر جديد أو بدء مشروع جديد.	3.538359926999874
data/processed/fleurs_perturbed/ar_034__white_noise_snr15.wav	ar	white_noise	15.0	التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	 التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	3.0234941310000067
data/processed/fleurs_perturbed/ar_034__reverb_room0.1.wav	ar	reverb	0.1	التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	 التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	2.9604329200001303
data/processed/fleurs_perturbed/ar_034__reverb_room0.3.wav	ar	reverb	0.3	التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	 التعلم التفاعلي ليس طريقة للتعلم، ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة، مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد.	3.3268412620000163
data/processed/fleurs_perturbed/ar_034__reverb_room0.5.wav	ar	reverb	0.5	التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	 التعلم التفاعلي ليس طريقة للتعلم، ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة، مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد.	3.49920382099981
data/processed/fleurs_perturbed/ar_034__clipping_clip0.7.wav	ar	clipping	0.7	التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	 التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	2.9938566730002094
data/processed/fleurs_perturbed/ar_034__clipping_clip0.5.wav	ar	clipping	0.5	التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	 التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	2.990314066999872
data/processed/fleurs_perturbed/ar_034__clipping_clip0.3.wav	ar	clipping	0.3	التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	 التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	3.3736132980002367
data/processed/fleurs_perturbed/ar_034__speed_spd0.9.wav	ar	speed	0.9	التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	 التعلم التفاعلي ليس طريقة للتعلم، ولكنها بالأحرى وسيلة مساعدة تقاضي من دعم للأفراد الذين يمرون بتجربة تعليمية جديدة، مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد.	3.432223855999837
data/processed/fleurs_perturbed/ar_034__speed_spd1.0.wav	ar	speed	1.0	التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	 التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	3.019416287999775
data/processed/fleurs_perturbed/ar_034__speed_spd1.1.wav	ar	speed	1.1	التعلم التفاعلي ليس طريقة للتعلم ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بتجربة تعليمية جديدة مثل استخدام برنامج كمبيوتر جديد أو بدء مشروع جديد	 التعلم التفعلي ليس طريقة للتعلم، ولكنها بالأحرى وسيلة مساعدة تقدم الدعم للأفراد الذين يمرون بأجوبة تعليمية جديدة بسلسلة استخدام برنامج كمبيوتر جديد أو بيض المشروع الجديد.	3.256969637000111
data/processed/fleurs_perturbed/ar_035__white_noise_snr5.wav	ar	white_noise	5.0	يمكن فقط نقل الطفرات في خلايا الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	 يمكن فقط مقل التفراغ في خلال الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب التفراغ في أماكن أخرى موت الخلايا أو السرطان	2.403391597999871
data/processed/fleurs_perturbed/ar_035__white_noise_snr10.wav	ar	white_noise	10.0	يمكن فقط نقل الطفرات في خلايا الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	 يمكن فقط نقل التفراط في خلال الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب التفراط في أماكن أخرى موت الخلايا أو السرطان	2.4272270489996117
data/processed/fleurs_perturbed/ar_035__white_noise_snr15.wav	ar	white_noise	15.0	يمكن فقط نقل الطفرات في خلايا الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	 يمكن فقط نقل الطفرات في خلال الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	2.068485516000237
data/processed/fleurs_perturbed/ar_035__reverb_room0.1.wav	ar	reverb	0.1	يمكن فقط نقل الطفرات في خلايا الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	 يمكن فقط نقل الطفرات في خلال الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	2.0800307140002587
data/processed/fleurs_perturbed/ar_035__reverb_room0.3.wav	ar	reverb	0.3	يمكن فقط نقل الطفرات في خلايا الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	 يمكن فقط نقل التفراط في خلال الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب التفراط في أماكن أخرى موت الخلايا أو السرطان	2.081664248999914
data/processed/fleurs_perturbed/ar_035__reverb_room0.5.wav	ar	reverb	0.5	يمكن فقط نقل الطفرات في خلايا الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	 يمكن فقط نقل التفارات في خلال الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب التفارات في أماكن أخرى موت الخلايا أو السرطان	2.1018404410001494
data/processed/fleurs_perturbed/ar_035__clipping_clip0.7.wav	ar	clipping	0.7	يمكن فقط نقل الطفرات في خلايا الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	 يمكن فقط نقل الطفرات في خلال الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	2.651386827999886
data/processed/fleurs_perturbed/ar_035__clipping_clip0.5.wav	ar	clipping	0.5	يمكن فقط نقل الطفرات في خلايا الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	 يمكن فقط نقل الطفرات في خلال الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	2.193209005999961
data/processed/fleurs_perturbed/ar_035__clipping_clip0.3.wav	ar	clipping	0.3	يمكن فقط نقل الطفرات في خلايا الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	 يمكن فقط نقل الطفرات في خلال الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	2.041542068999661
data/processed/fleurs_perturbed/ar_035__speed_spd0.9.wav	ar	speed	0.9	يمكن فقط نقل الطفرات في خلايا الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	 يمكن فقط نقل التفراط في خيار الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب التفراط في أماكن أخرى موت الخلايا أو السرطان	2.1327426870002455
data/processed/fleurs_perturbed/ar_035__speed_spd1.0.wav	ar	speed	1.0	يمكن فقط نقل الطفرات في خلايا الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	 يمكن فقط نقل الطفرات في خلال الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	2.093056558000171
data/processed/fleurs_perturbed/ar_035__speed_spd1.1.wav	ar	speed	1.1	يمكن فقط نقل الطفرات في خلايا الخط الجرثومي إلى الأطفال بينما يمكن أن تسبب الطفرات في أماكن أخرى موت الخلايا أو السرطان	 يمكن فقط نقل التفراط في خيار الخط الكرثومي إلى الأفراد بينما يمكن أن تسبب التفراط في أماكن أخرى موضع خلايا أو سرطان	2.2469516180003666
data/processed/fleurs_perturbed/ar_036__white_noise_snr5.wav	ar	white_noise	5.0	اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	 اتبعت المستشفى بروتوكول متفاحة العدوى بما في ذلك خص المريض عن الآخرين لمنع انتقال العدوى المحتمى للآخرين	2.6781334030001744
data/processed/fleurs_perturbed/ar_036__white_noise_snr10.wav	ar	white_noise	10.0	اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	 اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتمى للآخرين	2.1273924470001475
data/processed/fleurs_perturbed/ar_036__white_noise_snr15.wav	ar	white_noise	15.0	اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	 اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتمى للآخرين	2.102217182000004
data/processed/fleurs_perturbed/ar_036__reverb_room0.1.wav	ar	reverb	0.1	اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	 اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتمل للآخرين	2.087650518999908
data/processed/fleurs_perturbed/ar_036__reverb_room0.3.wav	ar	reverb	0.3	اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	 اتبعت المستشفى بروتوكول مجافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	2.1089111579999553
data/processed/fleurs_perturbed/ar_036__reverb_room0.5.wav	ar	reverb	0.5	اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	 اتبعت المستشفى بروتوكول مجافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	2.5014364869998644
data/processed/fleurs_perturbed/ar_036__clipping_clip0.7.wav	ar	clipping	0.7	اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	 اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتمى للآخرين	2.3638241999997263
data/processed/fleurs_perturbed/ar_036__clipping_clip0.5.wav	ar	clipping	0.5	اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	 اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتمى للآخرين	2.098358436000126
data/processed/fleurs_perturbed/ar_036__clipping_clip0.3.wav	ar	clipping	0.3	اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	 اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتمى للآخرين	2.093705818000217
data/processed/fleurs_perturbed/ar_036__speed_spd0.9.wav	ar	speed	0.9	اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	 اتبعت المستشفى بروتوكول مجافحة العدوى بما في ذلك فصل المريض عن الآخرين منع انتقال العدوى المحتمل للآخرين	2.020273395000004
data/processed/fleurs_perturbed/ar_036__speed_spd1.0.wav	ar	speed	1.0	اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	 اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتمى للآخرين	2.176342959000067
data/processed/fleurs_perturbed/ar_036__speed_spd1.1.wav	ar	speed	1.1	اتبعت المستشفى بروتوكول مكافحة العدوى بما في ذلك فصل المريض عن الآخرين لمنع انتقال العدوى المحتملة للآخرين	 اتبعت المستشفى بروتوكول مجافحة العدوى بما في ذلك فصل المريض عن الآخر لمعاني تقالي العدوى المحتملة للآخرين	2.790454110000155
data/processed/fleurs_perturbed/ar_037__white_noise_snr5.wav	ar	white_noise	5.0	ومن ثمّ كان القلم الرصاص صديقاً جيداً لكثير من الناس عندما ظهر	 ومن ثم كان القلم الوساص صديقا جيدا لكثير من الناس عندما ظهر	1.2110616249997292
data/processed/fleurs_perturbed/ar_037__white_noise_snr10.wav	ar	white_noise	10.0	ومن ثمّ كان القلم الرصاص صديقاً جيداً لكثير من الناس عندما ظهر	 ومن ثم كان القلم الوساص صديقا جيدا لكثير من الناس عندما ظهر	1.225961592999738
data/processed/fleurs_perturbed/ar_037__white_noise_snr15.wav	ar	white_noise	15.0	ومن ثمّ كان القلم الرصاص صديقاً جيداً لكثير من الناس عندما ظهر	 ومن ثم كان القلم الرصاص صديقا جيدا لكثير من الناس عندما ظهر	1.20250938900017
data/processed/fleurs_perturbed/ar_037__reverb_room0.1.wav	ar	reverb	0.1	ومن ثمّ كان القلم الرصاص صديقاً جيداً لكثير من الناس عندما ظهر	 ومن ثم كان القلم الرصاص صديقا جيدا لكثير من الناس عندما ظهر	1.1930341809998026
data/processed/fleurs_perturbed/ar_037__reverb_room0.3.wav	ar	reverb	0.3	ومن ثمّ كان القلم الرصاص صديقاً جيداً لكثير من الناس عندما ظهر	 ومن ثم كان القلم الرصاص صديقا جيدا لكثير من الناس عندما ظهر	1.23287587599998
data/processed/fleurs_perturbed/ar_037__reverb_room0.5.wav	ar	reverb	0.5	ومن ثمّ كان القلم الرصاص صديقاً جيداً لكثير من الناس عندما ظهر	 ومن ثم كانت قدم الوساط صديقا جيدا لكثير من الناس عندما ظهر	1.2548225000000457
data/processed/fleurs_perturbed/ar_037__clipping_clip0.7.wav	ar	clipping	0.7	ومن ثمّ كان القلم الرصاص صديقاً جيداً لكثير من الناس عندما ظهر	 ومن ثم كان القلم الرصاص صديقا جيدا لكثير من الناس عندما ظهر	1.2283526049995999
data/processed/fleurs_perturbed/ar_037__clipping_clip0.5.wav	ar	clipping	0.5	ومن ثمّ كان القلم الرصاص صديقاً جيداً لكثير من الناس عندما ظهر	 ومن ثم كان القلم الرصاص صديقا جيدا لكثير من الناس عندما ظهر	1.2949675939998997
data/processed/fleurs_perturbed/ar_037__clipping_clip0.3.wav	ar	clipping	0.3	ومن ثمّ كان القلم الرصاص صديقاً جيداً لكثير من الناس عندما ظهر	 ومن ثم كان القلم الرصاص صديقا جيدا لكثير من الناس عندما ظهر	1.567875852999805
data/processed/fleurs_perturbed/ar_037__speed_spd0.9.wav	ar	speed	0.9	ومن ثمّ كان القلم الرصاص صديقاً جيداً لكثير من الناس عندما ظهر	 ومن ثم كانت قلم الرصاص صديقا جيدا لكثير من الناس عندما ظهر	1.4667169049998847
data/processed/fleurs_perturbed/ar_037__speed_spd1.0.wav	ar	speed	1.0	ومن ثمّ كان القلم الرصاص صديقاً جيداً لكثير من الناس عندما ظهر	 ومن ثم كان القلم الرصاص صديقا جيدا لكثير من الناس عندما ظهر	1.2315392400000746
data/processed/fleurs_perturbed/ar_037__speed_spd1.1.wav	ar	speed	1.1	ومن ثمّ كان القلم الرصاص صديقاً جيداً لكثير من الناس عندما ظهر	 ومن ثم كانت قلم الرصاص صديقا جيدا لكثير من الناس عندما ضحى	1.2317524860000049
data/processed/fleurs_perturbed/ar_038__white_noise_snr5.wav	ar	white_noise	5.0	كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلاً من محاربتهم	 كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلا من محاربتهم	2.2702060299998266
data/processed/fleurs_perturbed/ar_038__white_noise_snr10.wav	ar	white_noise	10.0	كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلاً من محاربتهم	 كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسيين الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلا من محاربتهم	2.217867377999937
data/processed/fleurs_perturbed/ar_038__white_noise_snr15.wav	ar	white_noise	15.0	كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلاً من محاربتهم	 كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلا من محاربتهم	2.2278243279997696
data/processed/fleurs_perturbed/ar_038__reverb_room0.1.wav	ar	reverb	0.1	كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلاً من محاربتهم	 كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلا من محاربتهم	2.874641819000317
data/processed/fleurs_perturbed/ar_038__reverb_room0.3.wav	ar	reverb	0.3	كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلاً من محاربتهم	 كان راه كونفرنسا فيشي هؤلاء هم الشعب الفرنسيين الذين صنعوا السلام مع الألمان في عام 1940 وعلموا مع الوزاء بدلا من محاربتهم	2.28186010599984
data/processed/fleurs_perturbed/ar_038__reverb_room0.5.wav	ar	reverb	0.5	كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلاً من محاربتهم	 كانت كونفرنسا فيشي هؤلاء هم الشعب الفرنسيين الذين صاروا السلام مع الألمان في عام 1904 وعلموا أن الوزاء بدلا من عرضهم	2.0872407589999966
data/processed/fleurs_perturbed/ar_038__clipping_clip0.7.wav	ar	clipping	0.7	كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلاً من محاربتهم	 كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلا من محاربتهم	2.194250210000064
data/processed/fleurs_perturbed/ar_038__clipping_clip0.5.wav	ar	clipping	0.5	كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلاً من محاربتهم	 كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلا من محاربتهم	2.186143448999701
data/processed/fleurs_perturbed/ar_038__clipping_clip0.3.wav	ar	clipping	0.3	كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلاً من محاربتهم	 كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلا من محاربتهم	2.6615329649998785
data/processed/fleurs_perturbed/ar_038__speed_spd0.9.wav	ar	speed	0.9	كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلاً من محاربتهم	 كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع روزاء بدلا من محاربتهم	2.296860843000104
data/processed/fleurs_perturbed/ar_038__speed_spd1.0.wav	ar	speed	1.0	كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلاً من محاربتهم	 كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلا من محاربتهم	2.2092366830001993
data/processed/fleurs_perturbed/ar_038__speed_spd1.1.wav	ar	speed	1.1	كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسي الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الغزاة بدلاً من محاربتهم	 كان يحكم فرنسا فيشي هؤلاء هم الشعب الفرنسيين الذين صنعوا السلام مع الألمان في عام 1940 وعملوا مع الموزاء بدلا من محاربتهم	2.2032768309995845
data/processed/fleurs_perturbed/ar_039__white_noise_snr5.wav	ar	white_noise	5.0	تصنع النباتات طعامها من الشمس من خلال التمثيل الضوئي كما يوفرون الظل	 تصنع النباتات وعامها من الشمس من خلال التمثيل الضوئي كما يوفرون الظل	1.4635413669998343
data/processed/fleurs_perturbed/ar_039__white_noise_snr10.wav	ar	white_noise	10.0	تصنع النباتات طعامها من الشمس من خلال التمثيل الضوئي كما يوفرون الظل	 تصنع النباتات طعامها من الشمس من خلال التنفيذ الضوئي كما يوفرون الظل	1.4476970850000725
data/processed/fleurs_perturbed/ar_039__white_noise_snr15.wav	ar	white_noise	15.0	تصنع النباتات طعامها من الشمس من خلال التمثيل الضوئي كما يوفرون الظل	 تصنع النباتات طعامها من الشمس من خلال التمثيل الضوئي كما يوفرون الظل	1.728160359999947
data/processed/fleurs_perturbed/ar_039__reverb_room0.1.wav	ar	reverb	0.1	تصنع النباتات طعامها من الشمس من خلال التمثيل الضوئي كما يوفرون الظل	 تصنع النباتات طعامها من الشمس من خلال التمثيل الضوئي كما يوفرون الظل	1.916470376000234
data/processed/fleurs_perturbed/ar_039__reverb_room0.3.wav	ar	reverb	0.3	تصنع النباتات طعامها من الشمس من خلال التمثيل الضوئي كما يوفرون الظل	 تصنع النباتات طعامها من الشمس من خلال التنفيذ اللوئي كما يوفرون الظل	1.3952652659995692
data/processed/fleurs_perturbed/ar_039__reverb_room0.5.wav	ar	reverb	0.5	تصنع النباتات طعامها من الشمس من خلال التمثيل الضوئي كما يوفرون الظل	 تصنع النباتات طعامها من الشمس من خلال التنفيذ الضوئي كما يغسلون الظلم	1.4519522259997757
